294,Boats can not sail on sand as it is solid.,The density of sand makes sailing impossible due to friction.,Sand is a solid substance.  A boat cannot sail on solid substances.
295,Burglars are banned from our society because they eliminate the things we have worked hard for,Burglars do something to harm people.,burglers have a bad habit
296,a rainbow bowtie is not appropriate attire,Because the funeral was for a clown.,A rainbow bowtie would symbolize fun and excitement and not to be worn at a sad event like a funeral.
297,The Students has no right to Scold the teacher,The students are not allowed to scolded the teacher.,Students are subordinate to teachers.
298,A stove cannot display shows or programmes,WE ARE NOT ABLE TO WATCH PROGRAMME IN STOVE.,A stove is used for cooking not watching programmes
299,Ice cream melts in oven,Ice cream would melt in the oven,Ovens warm things up.
300,Freezer makes things cold,A freezer causes things to become cold and freeze.,"freezers are cold, frying is hot"
301,"Languages are very difficult to muster, especially when you are old",languages can't be quickly learned.,Leaning a language requires such a very long time.
302,A couch is larger than a car door,A couch is too big to fit in the back of a car,A couch is larger than the back seats of a car
303,sharks lives in the sea,sharks will be found only in sea not in mountain,sharks live in the sea
304,A ferry cannot fit on a car.,A ferry is much bigger than the car.,A ferry is to big to fit on a car and a car cannot cross a river
305,The sun does not emit water.,The sun doesn't make you wet.,The can't made the t-shirt wet.
306,no one bath in hot oil,You only swim in water,it is impossible to swim in oil
307,You can not wear a car as a dress,A car would not fit in a ballroom,car is not wearable thing
308,Egg will broke if we use to play cricket,Eggs can not used as cricket ball.,Eggs are too fragile
309,Juice makers are used for making fruit juices,Juice makers are usually in kitchens and not Tyre change shops.,Tyre change shops have tools to change tyres.
310,Umbrellas are used to cover from rain and sun,You can not communicate through an umbrella,Umbrellas don't provide a means to communicate.
311,"A winter coat will help protect from cold temperatures, not hot.",Winter coats are too hot for summer,Wearing a winter coat in summer would make you too hot.
312,Mobile phone is not eatable,It is not possible to eat a mobile phone as they aren't food,Mobile phones are not edible.
313,Chocolate is not a good material for use in pencils,A pencil  does not have a chocolate core.,You cannot write with chocolate
314,axe is used to cut wood,An axe is too big to cut cheese with,an axe is too big to be used to cut cheese
315,Restaurant does not play movies,Restaurants do not have movies,RESTAURANT FOR EATING FOOD AND TAKE REST
316,Mountain shoes are not meant to be played in sports due to its weight,Soccer players play on grass fields not in mountains.,Mountain shoes is not used to play soccer by the players.
317,There is no such thing as an invisible reflection.,A mirror shows a reflection,Being invisible in a mirror would defy laws of physics.
318,No one eats spoon,Spoons are not edible and are for consuming the food.,Spoons are inedible.
319,A table is not an instrument that can be played in front of students,A table is a stationary object that is not played.,"a table is not a musical instrument, it cannot be played"
320,You can do many things with a lathe.,LATHE IS A POLYMER MATERIAL,A lathe can be used to shape many things
321,"Water has got no color, it is transparent","Water is clear.  If it is brown, something is wrong and you shouldn't drink it.",Water is clear.
322,Computer does not make money.,COMPUTER doesn't HAVE A KNOWLEDGE,A computer can not use a person
323,A sword wouldn't be effective in modern combat.,Swords cannot be used as easily to stop criminals.,Swords are large and cumbersome and cannot fire at range
324,Boats have no capability to row people.,"Boats are inanimate objects that can't do anything, let alone to people.",Boats are inanimate and can't complete actions on their own.
325,usually bridges are built to transportation,bridges are built for crossing,"Bridges are a form of necessary transport, not attractions to tourists."
326,Nails cannot be eaten on a sandwich,A sandwich does not have nails on it.,Nails can't be eaten
327,cheetah's do not live in living rooms,Cheetahs are found in the wild and in zoos and it is forbidden to raise one at home.,A cheetah belongs outside
328,A fox can't fly,A fox has 4 legs and cannot fly.,A fox cannot fly.
329,Lotion is rubbed on people not baskets,BASKET IS USED FOR PLAYING MANNER NOT FOR RUBS THE LOTION,Lotion is only suitable for human skin.
330,People don't drive cars inside their home,a car does not drive inside a house,car accidents happen outside the home
331,a cat is a pet while a rat is a pest,There are many people who like cats and live with cats.,A cat is a common pet
332,Wardrobes cannot be read,wardrobes are too big to be put on a table,A wardrobe doesn't contain words
333,"Cats are not afraid of rat, cats usually eat rat",Cats eat rats.,RAT DOESN'T EAT CAT
334,You can't have a surgery at a clothing store.,It is nonsensical because we don't go to the clothing store to have surgery.,in the clothing store you can only get clothing items.
335,Keyboards do not splash when typed on,Keyboards are not made of liquid,keyboard used for typing when we type the word sound should be click
336,Chalk is not a food item,CHALK USED FOR WRITE IN BOARD,Chalk is not a food item.
337,Fan has no family,A fan is a device used to cool people off.,kangaroo is a animal
338,A car would sink into the river.,Cars do not work in water,He Tried to Kill Himself
339,"Normally, cars have got four wheels",Cars only have 4 wheels,Cars have got four wheels
340,Dog is not a computer peripheral,Click computer's with a mouse.,A dog is not a computer accessory
341,no one will give birth after 2 months of pregnancy,She can not give birth after 2 months of pregnancy.,Pregnancy takes 9 months to create a baby in the womb.
342,Passports are only necessary for international travel.,A passport isn't need to get into restaurants,A PASSPORT IS USED FOR OTHER COUNTRY TRAVEL PURPOSES
343,Organic litter is a smelling trash because it has already been used and it is rotting,he could smell good when non-organic litter is near also,A litter always smells bad.
344,"Spaceships are for space, not Earth.",spaceship used for go to space,"Spaceships are used in space, not water"
345,No one buys gift for a funeral,Gifts are given for celebrations.,GIFT IS USED FOR GOOD THING
346,toothpaste is to clean teeth,Toothpaste is not used on a face,Toothpaste is used to brush your teeth.
347,Seven quarters is equal to more then one whole.,Seven quarters is equal to 1.75,SEVEN QUARTERS IS EQUAL TO MORE THAN 1 WHOLE
348,Phones are an artificial material that nature does not produce,Phones are not fruit.,Phones are produced in a factory.
