285,snow is soft and rough,we can skate on land also,skating can be done on snow also
286,dirt is dirty and has no nutrition,WE CANNOT EAT A DIRT,"We eat vegetation, not dirt."
287,the battery will deplete its energy,mobile phones need charging,Mobile phone will not work without charging.
288,walking is too slow,"In case of becoming late , we should not walk we should run or hier a vehicle.",if we are going to be late we should walk fast
289,the scope of a subway is always within a city and it can't move in space,There is no subway through space.,A subway goes underground and there is no ground between the earth and the moon.
290,a dog can not understand a computer,Dogs cannot play computer.,Dogs cannot work computers.
291,ice ball is hard and dangerous,You're only likely to have an ice ball in winter. Ice balls aren't for fighting with either.,We have a snow ball fight in winter.
292,chicken are not mammals,Milk is made by cows.,Milk is made by cows
293,Mars does not have any civilization by observation to Mars,ON MARS THERE HAVEN'T ANY COUNTRIES,Life is yet to be discovered on Mars.
294,a Student's vocation is learning his course,Students are there to learn.,"Students are known for learning (especially their courses), that is their goal."
295,Everyone needs to get nutrition by having something,For living we Have to eat something,
296,A man needs some light to see,Men cannot see in the dark.,Most people cannot seek through darkness and/or dark areas.
297,July is always hot in the northern earth,"The northern hemisphere is exposed to more sun in July, so it is warm",SOMETIMES CAN VARY FROM THE CLIMATE
298,We need the equivalent trade,All services were being paid by money.,you do work very well so don't give any things
299,Cancer is a kind of doom,Cancer makes us sick and can kill us.,Cancer can bring sad to us
300,Life is sweet and bitter,The reality is that you cannot selectively numb emotions,People can feel both happiness and sadness.
301,Most fish can't breathe without water,a fish can only live in water,Fish can't breath outside water.
302,Computers have no life,computers don't have a mouth,Computers are inanimate so therefore do not need food and cannot eat
303,Some people live in the city,Not everyone lives in the country.,everyone lives at home
304,Some people are dishonest,Not all people are honest.,people lie a lot
305,Spoon is used for eating and too small,spoon takes a longer time to dig,Spoon is not used to dig a hole.
306,Brave soldiers are good soldiers,soldiers will be awarded for bravery,soldiers need to be brave in order to function in their job so would not be punished for bravery
307,People always work outside during the workdays,Workdays are used for working.,Everyone are busy during work days
308,A car is too heavy to human,A car is too heavy for a person to lift.,The average person is not strong enough to lift a car.
309,Some people are ugly,"Everybody are good looking, but some stand out.",Some people are average or below.
310,the cement is too hard for vegetables' roots,"Vegetables grow in dirt, not cement.",vegetables grow only on soil
311,Solving puzzle need patience and time,hard work is used to solve puzzles,Puzzle is a game that test a person's ingenuity so its hard to solve.
312,a Cord isn't medication,treatment are not used in cord,a Cord is not the most adecuate treatment for anything
313,Visiting Mars needs an airship,it is impossible to get to Mars by plane,It is impossible to visit Mars in an airplane. A rocketship would be more suitable for this.
314,Passengers wait for a bus at the bus stop,Busses travel on land.,"buses go by the road, not by the water"
315,Ireland is on Earth,Ireland is a country.,Ireland is  not a planet
316,moldy bread is harmful,people want fresh bread not moldy bread,A person does not eat moldy bread.
317,Oil is made from dead animals in the field,"Oil are produced in land, not in air.",Beacause air is the one of most thing for made in oil
318,Gold is too expensive and too heavy,Planes are almost made of metal,planes does not make gold
319,there are only earth animal in a zoo,NOBODY CANNOT FIND ALIENS IN A ZOO,"You can find animals in zoo, not aliens."
320,Dancing can make people tired,You would't dance because you want to rest,You should sleep if you want to rest.
321,the Boss should pay for your work,"It's Best to Pay Your Credit Card Balance in Full Each Month. ... If you cannot pay the balance in full, keep the balance as low as possible. You should never carry a balance of more than 30 percent of your credit limit on any one card or in total. The lower your balances, the better it will be for your credit scores.",Paying fees is not necessary for work.
322,Sheep usually eat grass,Sheep is a plant eater.,Sheep is a plant eating animal
323,My dad's mother is my grandma,no,Grandma is dads mother
324,Eating is a real action,EATING IS NOT AN EMOTION IT IS A KIND OF ORDINARY WORK,HUNGRY IS AN EMOTION BETWEEN PEOPLE
325,a Coffee shop only offers drinks,they usually do not sell fruit or vegetables in coffee shops,At Coffee shop we can only get coffee not vegetables and fruits
326,a drawer is used to save small things like folder,Open food does not go in drawers.,Cake is not stored in a drawer.
327,penguins' wings are not strong enough,PENGUINS CAN'T FLY,"Not all birds can fly, including penguins."
328,running makes me tired and hungry,Running makes a person tired.,After running we will feel tired.
329,a gymnasium is a place to sport,my friends play computer games in the computer center,In gyms there are no computers
330,kissing is a pleasant action,kissing is healthy and makes you feel good,
331,climbing can lead to heights.,"If someone is afraid of heights, they probably won't like climbing",I don't like climbing because I fear of heights
332,people usually eat cream in a hot day,people usually eat ice cream in summer,AT THE WINTER TIME ITS SO COLD SO PEOPLE DOES NOT EAT ICE CREAM IN WINTER
